"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Arizona","Pinal","04","021","2018-03-10",44,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-11",37,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-12",43,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-13",48,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-14",49,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-15",43,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-16",44,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-17",44,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-18",47,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-19",48,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-20",61,"Moderate","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-21",67,"Moderate","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-22",36,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-23",43,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-24",46,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-25",47,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-26",51,"Moderate","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-27",50,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-28",54,"Moderate","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-29",45,"Good","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-30",58,"Moderate","Ozone","04-021-8001",1
"Arizona","Pinal","04","021","2018-03-31",51,"Moderate","Ozone","04-021-8001",1
"Arizona","Santa Cruz","04","023","2018-01-01",183,"Unhealthy","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-02",63,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-03",65,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-04",55,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-05",72,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-06",52,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-07",55,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-08",58,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-09",42,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-10",16,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-11",34,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-12",54,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-13",64,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-14",76,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-15",66,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-16",46,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-17",31,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-18",58,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-19",62,"Moderate","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-20",39,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-21",19,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-22",31,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-23",55,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-24",38,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-25",52,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-26",42,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-27",54,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-28",54,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-29",27,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-30",47,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-01-31",62,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-01",58,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-02",56,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-03",47,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-04",68,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-05",58,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-06",36,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-07",44,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-08",42,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-09",48,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-10",46,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-11",23,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-12",41,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-13",29,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-14",27,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-15",5,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-16",13,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-17",28,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-18",33,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-19",13,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-20",32,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-21",42,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-22",34,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-23",53,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-24",33,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-25",74,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-26",53,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-27",30,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-02-28",42,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-01",58,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-02",66,"Moderate","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-03",48,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-04",45,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-05",12,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-06",26,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-07",25,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-08",46,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-09",47,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-10",28,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-11",8,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-12",13,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-13",22,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-14",28,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-15",22,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-16",22,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-17",19,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-18",12,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-19",11,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-20",19,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-21",26,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-22",35,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-23",31,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-24",30,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-25",14,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-26",19,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-27",31,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-28",33,"Good","PM2.5","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-29",31,"Good","PM10","04-023-0004",1
"Arizona","Santa Cruz","04","023","2018-03-30",24,"Good","PM10","04-023-0004",1
"Arizona","Yavapai","04","025","2018-01-01",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-02",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-03",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-04",37,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-05",34,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-06",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-07",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-08",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-09",31,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-10",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-11",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-12",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-13",37,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-14",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-15",38,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-16",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-17",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-18",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-19",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-20",38,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-21",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-22",33,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-23",34,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-24",34,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-25",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-26",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-27",38,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-28",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-29",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-30",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-01-31",38,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-01",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-02",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-03",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-04",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-05",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-06",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-07",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-08",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-09",37,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-10",45,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-11",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-12",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-13",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-14",30,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-15",34,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-16",37,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-17",38,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-18",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-19",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-20",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-21",42,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-22",45,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-23",43,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-24",43,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-25",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-26",50,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-27",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-02-28",42,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-01",48,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-02",45,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-03",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-04",49,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-05",48,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-06",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-07",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-08",42,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-09",41,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-10",36,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-11",30,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-12",32,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-13",43,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-14",37,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-15",40,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-16",46,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-17",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-18",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-19",45,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-20",46,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-21",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-22",32,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-23",46,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-24",43,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-25",46,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-26",46,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-27",45,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-28",35,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-29",39,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-30",44,"Good","Ozone","04-025-8034",1
"Arizona","Yavapai","04","025","2018-03-31",45,"Good","Ozone","04-025-8034",1
"Arizona","Yuma","04","027","2018-01-01",45,"Good","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-02",36,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-03",45,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-04",61,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-05",54,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-06",52,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-07",35,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-08",59,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-09",83,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-10",34,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-11",33,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-12",35,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-13",34,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-14",36,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-15",34,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-16",31,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-17",37,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-18",41,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-19",49,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-20",90,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-21",36,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-22",34,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-23",33,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-24",32,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-25",45,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-26",38,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-27",36,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-28",37,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-29",35,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-30",35,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-01-31",49,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-01",52,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-02",52,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-03",51,"Moderate","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-04",52,"Moderate","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-05",43,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-06",45,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-07",41,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-08",47,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-09",48,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-10",48,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-11",110,"Unhealthy for Sensitive Groups","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-12",56,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-13",41,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-14",35,"Good","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-15",26,"Good","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-16",39,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-17",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-18",43,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-19",130,"Unhealthy for Sensitive Groups","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-20",43,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-21",45,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-22",27,"Good","PM2.5","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-23",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-24",41,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-25",42,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-26",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-27",42,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-02-28",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-01",48,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-02",48,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-03",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-04",46,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-05",47,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-06",43,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-07",42,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-08",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-09",59,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-10",31,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-11",38,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-12",39,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-13",41,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-14",81,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-15",47,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-16",46,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-17",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-18",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-19",45,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-20",49,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-21",52,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-22",53,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-23",44,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-24",49,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-25",50,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-26",47,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-27",62,"Moderate","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-28",46,"Good","PM10","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-29",49,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-30",48,"Good","Ozone","04-027-8011",1
"Arizona","Yuma","04","027","2018-03-31",50,"Good","Ozone","04-027-8011",1
"Arkansas","Arkansas","05","001","2018-01-02",17,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-05",31,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-08",35,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-17",52,"Moderate","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-20",24,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-23",9,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-26",51,"Moderate","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-01-29",32,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-01",25,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-04",37,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-07",41,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-10",29,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-13",37,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-16",34,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-19",32,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-22",7,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-25",15,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-02-28",18,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-03",17,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-06",12,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-09",35,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-12",37,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-15",56,"Moderate","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-18",58,"Moderate","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-21",26,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-24",38,"Good","PM2.5","05-001-0011",1
"Arkansas","Arkansas","05","001","2018-03-27",45,"Good","PM2.5","05-001-0011",1
